	name	collaborative	pid	modified_at	num_tracks	num_albums	num_followers	tracks
499	Slow Jams	false	308974	1501459200	46	39	1	['spotify:track:79n8VyEQW9qwN1gIvcgK2A', 'spotify:track:0j7FBgnRecmn8VT7M5NSV8', 'spotify:track:3RptaQ5Xb8WvtpItZ2f9Hi', 'spotify:track:0Ap3aOVU7LItcHIFiRF8lY', 'spotify:track:0eZBeB2xFIS65jQHerispi', 'spotify:track:6A4FCCugA1IvfCD0flEnzr', 'spotify:track:0oO6C8chEKmA9uJGmn3ONP', 'spotify:track:5Fmh9k1WbVWoEEDdEhl1xU', 'spotify:track:2lVLgsRENLhr7lCq88udyX', 'spotify:track:0c3fJd2HRi6uHWgTljIae5', 'spotify:track:7dmXD9P68MmRuAY8BA3x42', 'spotify:track:4SklP8zjjM9XVbXRvflIuh', 'spotify:track:1Dg4twgk8PybNJHV1Ow6jn', 'spotify:track:5fVZC9GiM4e8vu99W0Xf6J', 'spotify:track:1mKXFLRA179hdOWQBwUk9e', 'spotify:track:4NtSblvJCcsj4NuYSvmrAs', 'spotify:track:6Gn02ZC8juXwQ10Xk7ACXx', 'spotify:track:6ORqU0bHbVCRjXm9AjyHyZ', 'spotify:track:6FUM4fb3uPpmk2eJTCDMVO', 'spotify:track:6nyNxkZ5YQHxDhd2C3xChp', 'spotify:track:6Gn02ZC8juXwQ10Xk7ACXx', 'spotify:track:2G8gLafzmoHwa6RBih74J3', 'spotify:track:1C0vXECyJHUeqOo2Etvrr2', 'spotify:track:5NeIONQWJ25uPylJBJiO4c', 'spotify:track:0AfIsqZ4gTUg9CwwW2jLeK', 'spotify:track:0vgpbEfkcUF09VNkcrQRWi', 'spotify:track:4Y7GS2O7hjCUywYLXNnSbJ', 'spotify:track:05BOCO1cK6iNmOYhjTTQit', 'spotify:track:00hVU6kDP67JHurfwG2dtq', 'spotify:track:7AW0KrSpV8jbUz4b6RELl1', 'spotify:track:1EFddFVisHbqCHah6oBlhD', 'spotify:track:5puD92INM62UApUxDVVlbq', 'spotify:track:2aibwv5hGXSgw7Yru8IYTO', 'spotify:track:6IcrwGdIvRsrImOnoYfG9Z', 'spotify:track:2DezzC1osZwVm3lxIRlrCe', 'spotify:track:7jP7iCJ1cXVXYHWIkYtP6d', 'spotify:track:7HjNOz8Y7H7uSySXuHNg1Y', 'spotify:track:3b3eu3uMp1b9xPOHbfSwBi', 'spotify:track:7Hr1Ignop7cymbE3FbOtXa', 'spotify:track:5Ozo0lsCaVNJPlKC7RtDnp', 'spotify:track:5yNw7KhDPNO8g3Wfm7Eamj', 'spotify:track:75jtljNarYApBQgWGbhRXo', 'spotify:track:39f2Hv4h7zoiLDXuiQYZw0', 'spotify:track:43GS3mtezoIFiuIZCLLiDY', 'spotify:track:6c9xVWbPeVPgrmWTYYeMTr', 'spotify:track:4NHuyxiG4Cl2wfqWIzT1hL']
500	emotions:(	false	308975	1503878400	11	11	1	['spotify:track:4mKYqRVmYP4tKZGitN2iWh', 'spotify:track:1vyrrrnb7182SL6iOMor3O', 'spotify:track:7H8fBamGUheu0DSpp3pj03', 'spotify:track:54KFQB6N4pn926IUUYZGzK', 'spotify:track:4RL77hMWUq35NYnPLXBpih', 'spotify:track:2cXATVqLE5BELCbWSHQKva', 'spotify:track:6JhkjDC9Gy1xh26pGX2nGf', 'spotify:track:1zZcEoMG3ZEUU6hEPyPXh5', 'spotify:track:5JuA3wlm0kn7IHfbeHV0i6', 'spotify:track:6WF6ILQ7SUh8t3pj5y90JZ', 'spotify:track:5eXnC2B5RU5fAhfwvV2ABD']
501	New Discoveries	false	308976	1496188800	55	9	1	['spotify:track:5REKdslV8Py8J7SEsV3w5B', 'spotify:track:7eh4uxnk68xjuYhYqrVUF9', 'spotify:track:2XILvrRPUKFzNz19bOv1XC', 'spotify:track:1rl5lNepHa0h0qbruWq2GS', 'spotify:track:2w2nFFbkiml8kVcQ5G2tDi', 'spotify:track:4BGzRWj43hEoVQOE2y5g8w', 'spotify:track:0dcZGdle3E5O4qwURGHv9E', 'spotify:track:3gK9pLAJq5P4KmPZc1q0ly', 'spotify:track:6dgn4UMOIOXIRYUvYfOx6d', 'spotify:track:0CrfwzTSa6hs5gCW8hLqDL', 'spotify:track:7wSzRRqzctH5RWg2nTX7Ek', 'spotify:track:6YhSkzyhPBK0N1xulfWlPV', 'spotify:track:1WbthEIHGxvw2fV570JwfS', 'spotify:track:33B2QbtAj8mbDpwvGTOnBt', 'spotify:track:728zbo72kOoYdGR3AhNsyF', 'spotify:track:1onfcprzpSGh2LqrBh17AA', 'spotify:track:661bbtA19xopO3lH0J4Qvr', 'spotify:track:5UCsGZSezdlGA1bY3QMgXG', 'spotify:track:4O4xuKdvJvl7HpFlYGwudS', 'spotify:track:53e5O0USYgSCv4md0CXpMY', 'spotify:track:5CPqOpKSk0QcJ3dGdaWcRB', 'spotify:track:044qU7kwVZaDwzWnRsmVVL', 'spotify:track:3qLwtC9jEWugjkzyZlYgeg', 'spotify:track:3kbTUGPCwtTwapTdF2ub8z', 'spotify:track:02FQPzOxxiKdV24vpb67Yv', 'spotify:track:1VzExrGYGa2gd9iHeluMsM', 'spotify:track:2ZsfYpPXBLQxhkiTfYqhJy', 'spotify:track:4xuek3EX0IssvS66nBPsE4', 'spotify:track:4WZSOcZGiu8diBLfvmG1TB', 'spotify:track:3jdTsga0AcceBgIHri874o', 'spotify:track:0btyTg6oTPEDYLgVbzclwo', 'spotify:track:1x5JJboBIkzNh98OuhD0Zi', 'spotify:track:4xlfb58CDqZY48SHy3EVjn', 'spotify:track:5YQaBBIKKsmTkWaCJGrxPO', 'spotify:track:0YUqBFAH5myAV0An8Gjqf3', 'spotify:track:23KP96OT7ErzlxPkP0tWLa', 'spotify:track:6qXNCWY49AaZ5nfp9AJIc5', 'spotify:track:3QRQwnaENDNslrc5tNUGgE', 'spotify:track:1tN7gp3HKJL5MXCGqUZtgh', 'spotify:track:23KTFoSToZT0204ITz9cFi', 'spotify:track:2ZIHKdsXfOS3cZoGRD2vGL', 'spotify:track:6fkL9CjWmjeV6vfDxTp9OZ', 'spotify:track:2YzOFeQ8ZtgZG6pHDXPMQi', 'spotify:track:0Att3l6OhP6j87mEjxA758', 'spotify:track:1mulnYEUXkVd1G0jdtrSvC', 'spotify:track:2UAMy9T8jWOjRVlQvHOmsn', 'spotify:track:4u8031pTkTODbRaDCbx8Yv', 'spotify:track:0VcVOg0FcgS7iRn1JNU7Xu', 'spotify:track:5wnCSoaXmuF72t2ctvKKCS', 'spotify:track:0bBJjaaaqNOTa0AhrpZDwn', 'spotify:track:2lHakzNTla3OnDlCrLsbaU', 'spotify:track:62CCWYyMAmFvskuLxBLuUP', 'spotify:track:1x020VQXsczFf07uJflEWp', 'spotify:track:5GRQNKS6OycF2szRJjknI7', 'spotify:track:5fknAOfR53kZzuT3m2Vhr0']
502	sad playlist	false	308977	1496880000	52	43	1	['spotify:track:6mORGLOz79w6VsCRLWYYuK', 'spotify:track:4RL77hMWUq35NYnPLXBpih', 'spotify:track:5P3yUXUC9rZPJPNmYGKEAz', 'spotify:track:6qqdFWe7C4LsBjWbXQdsHA', 'spotify:track:7jqzZyJJLrpkRFYGpkqSK6', 'spotify:track:1drUAdX3NY4dTieuxdedLY', 'spotify:track:2d7LPtieXdIYzf7yHPooWd', 'spotify:track:3tJjZMHLqhD8DaGgdBICnc', 'spotify:track:16D9AzevsZAh4GfQEYIo7I', 'spotify:track:1RgiH5ucgoEWDKmGyA5drQ', 'spotify:track:5sF7hdYvhrcgNq8NZjfK8L', 'spotify:track:1t2tKmSYA61IA7scT1yoIn', 'spotify:track:4amU151BcUJ8ZCtogTmPb3', 'spotify:track:7BSMSvK0WxrDeI98bswYa8', 'spotify:track:5fc6rQgAKiLutfUYWQ6QnJ', 'spotify:track:5zCunX8URvLoBHlg1Fnjv6', 'spotify:track:159R90AHIadTA89s5RpX54', 'spotify:track:2nAAFnHiXRdWhsqoeqhhnr', 'spotify:track:6A8dnC0xkiuWN4BshmTB2I', 'spotify:track:3GSYWQNnSdovwC2H8HpziA', 'spotify:track:54KFQB6N4pn926IUUYZGzK', 'spotify:track:0ZyNhzQtb8sDCOaHt46I0o', 'spotify:track:4GLU4Wa29upEfOtjBGmimZ', 'spotify:track:1IcEofBOoS01ouUsqdn8ke', 'spotify:track:66uZIZ8Nz5OIuHUoLZK6X3', 'spotify:track:3wTtsqa040vqNP1dw12m4K', 'spotify:track:1wMALZpuqAy7amQsFBWQ8m', 'spotify:track:5O6yk6U8L3rTbFsIwuqe8H', 'spotify:track:4kflIGfjdZJW4ot2ioixTB', 'spotify:track:7rPLZ8Krm6CZIbraFUlnWZ', 'spotify:track:5JuA3wlm0kn7IHfbeHV0i6', 'spotify:track:6Qyc6fS4DsZjB2mRW9DsQs', 'spotify:track:5fVZC9GiM4e8vu99W0Xf6J', 'spotify:track:6s7sq2Quh4TxHRfdk6eFxk', 'spotify:track:5auMzVHFr5Zfw6IbKarZ56', 'spotify:track:74X1epeRufHckhuX1KFD04', 'spotify:track:4zzzZ1UNfr75ASG1lUE9L1', 'spotify:track:2beozoXN4fRxFHLpiVBrNv', 'spotify:track:02WacdrRpm4zlP8H7X6bnQ', 'spotify:track:6ZpTBpbC4PIUjWEHS59Wmu', 'spotify:track:5Db9VIdDsN5yu3Eu7CT0i4', 'spotify:track:7IWkJwX9C0J7tHurTD7ViL', 'spotify:track:6NYtqWYqMbnzoEU9jXla80', 'spotify:track:6fOPuabPdAJ0HgqJFcDGb1', 'spotify:track:1NpDnkQO0yWxTtntrC0UNz', 'spotify:track:2kfGoV9a5dbSKCNmUWH2ZF', 'spotify:track:0l0TeJ5YPGx57650bt9cYy', 'spotify:track:4SlGszCL8Kxamm9ngmA1tJ', 'spotify:track:2zRPDVAsXstoRC8pQjf79T', 'spotify:track:57uX2vR9j9DNiANDYfXw1i', 'spotify:track:2eYjAKYFWI124DxVbSVHkw', 'spotify:track:4B4kunXhV2ZKnYcvDgAFoE']
503	Classical	false	308978	1415059200	25	23	1	['spotify:track:6MxKOGlApk7IVd5uQMUM2O', 'spotify:track:3Vfvp5YJcMttL62whLxIlc', 'spotify:track:07fXFlNcZcSKX4uOKjt2lp', 'spotify:track:0t0XUl86dsk7FDOdGhwd0y', 'spotify:track:3YYKrn3iGOAel605Znt3ai', 'spotify:track:7gorhOfeOs1i6mT47e4Tf1', 'spotify:track:2sAWdoENO0EK1qeYTJ5Pwe', 'spotify:track:0E5hOWDYTbgNLbupOH4EDS', 'spotify:track:5Zgcvzr8v94NFZ6BeGuOXU', 'spotify:track:6BKcbGaoqA8BeaJX0F2hbz', 'spotify:track:4RJbC9ykOwikTf51kSXiLd', 'spotify:track:1QWRScJK5eb5BE6ODimqJl', 'spotify:track:2OYwS4UW0BpanfWh8HS5x5', 'spotify:track:5vEyIYEPHPUSW5eErLHywx', 'spotify:track:5NDQPNzlqK1zqDYkyrqCcl', 'spotify:track:0yaEECxIrJn2v3XJT4XZzy', 'spotify:track:37WuF25wMpJ774IL0aFd5u', 'spotify:track:2d7139N7CJ9eJmGVE42Y44', 'spotify:track:0PMRg4G2ruYjJIf6rj0sKC', 'spotify:track:4Nd5HJn4EExnLmHtClk4QV', 'spotify:track:72VjtouKhCbaBol2e7tsaQ', 'spotify:track:31USL3tkjcue3lXROvg5u6', 'spotify:track:7yBdxGHcI79Ppuvnd9iasv', 'spotify:track:3JF4EoTXbo2eiUzTPtGcNu', 'spotify:track:7oB0QBEnGRIJjvlDc8YnM6']
504	The Cure	false	308979	1402185600	37	34	1	['spotify:track:7j7r8g91pMGpIqzSR7mcWt', 'spotify:track:1qYXEnOKWK91Yn9MJJfjwb', 'spotify:track:4pwg1g0U1eLsQ5ChUKjbSQ', 'spotify:track:21SbRWOrDttZlFcZ9ACDj2', 'spotify:track:6DSZIiza5M58dTK1xyPsTd', 'spotify:track:6sqNctd7MlJoKDOxPVCAvU', 'spotify:track:18XGB5eO51nCJY9hOoc114', 'spotify:track:7vTCIwHvCT3zMmtYBo0uff', 'spotify:track:4aY0tZIaboefmkBEsjAovI', 'spotify:track:3l53wYEkwDxiDAEkbB9FXD', 'spotify:track:49rpdsNYJirTTf6p6mMvag', 'spotify:track:7giJz5VC4hsZEM7emY8Tic', 'spotify:track:25zXRQGuwYZdIp88fVZOPC', 'spotify:track:5WDlNHQW1LmcQIA15oGjiW', 'spotify:track:1x80xTzSL7pok3M5JC3oJz', 'spotify:track:53Pgsvu3qSYO2aXt5J2vcL', 'spotify:track:3GSYWQNnSdovwC2H8HpziA', 'spotify:track:1MXO2WDVvEvL8XPgQFtPSu', 'spotify:track:3wWTMIuMOpqmlK3VhZlqgB', 'spotify:track:6UwvVjOqNqBEPwbMEBOdhw', 'spotify:track:6Qyc6fS4DsZjB2mRW9DsQs', 'spotify:track:0MsrWnxQZxPAcov7c74sSo', 'spotify:track:4OuK28NG7yoX00Gvd1eEtX', 'spotify:track:4eavkrdMt3ypQcnVmzGP5L', 'spotify:track:0RchWnEHETINMAyrTrlBmo', 'spotify:track:53QF56cjZA9RTuuMZDrSA6', 'spotify:track:2nRvKHh2mtOfIQ4jcAkP9q', 'spotify:track:5f6cTFoUenDiCJDGecYiuB', 'spotify:track:6b5rA9rthDbZDOQp9UbOgl', 'spotify:track:2ihCaVdNZmnHZWt0fvAM7B', 'spotify:track:2jyjhRf6DVbMPU5zxagN2h', 'spotify:track:1zS85RlXiRuTiWpDIOhICA', 'spotify:track:5ibr9MMFRw8oRf0XKAJTZ8', 'spotify:track:6M6lsQB4OhqL41eld29PeC', 'spotify:track:2GTBnTnkvaNhVg7ADGnVzN', 'spotify:track:59JXnQ3QCfMX572aDTYd46', 'spotify:track:5JuA3wlm0kn7IHfbeHV0i6']
505	Disney	false	308980	1487030400	47	21	1	['spotify:track:2hKYhft1VITPST4iiAHLGC', 'spotify:track:6hhVS4jyOPioRJaY1zVRHj', 'spotify:track:6oYkwjI1TKP9D0Y9II1GT7', 'spotify:track:6btdYzQ8eZFBrOlUKVHuz0', 'spotify:track:5k3U0OGYBccHdKJJu3HrUN', 'spotify:track:1OYOLWqKmhkFIx2KC9ek1a', 'spotify:track:2rm72l5pjfby1cWvPMUojI', 'spotify:track:28UMEtwyUUy5u0UWOVHwiI', 'spotify:track:2stkLJ0JNcXkIRDNF3ld6c', 'spotify:track:6P316E7tFylzpVrDrXVF9s', 'spotify:track:5mXBaDm21IbxvWSl1AHCpq', 'spotify:track:15p4zvWigjysxyDwabL8Gw', 'spotify:track:3uZIfWx5ridUBQevmgHDUt', 'spotify:track:2Rddbad3XaTds95LY8iidH', 'spotify:track:7GmiJVBAzWNikX5VkNQg85', 'spotify:track:7KdrsGJ5ERh7JOjnbieCSd', 'spotify:track:4T9Jpft8jvZAP57aE3VdCt', 'spotify:track:2dlxN435ZY9ruxGYND2Hq0', 'spotify:track:1xQBlIIAZZtekq4pyCp2Lw', 'spotify:track:0II9l1sI3Mo9XKaszKfizl', 'spotify:track:7tUSJY4nsDBJTjd1UXKRsT', 'spotify:track:1HSJMLtNeDryJN76Tu5Ahf', 'spotify:track:03xWMkKEbeO4SnylA53ipj', 'spotify:track:1lOSxJNCLvWm2bYaTcTSmK', 'spotify:track:0TCt7OFRdD8PQ6vTRQxNgQ', 'spotify:track:1nrXPF5szKZhHr0iANiPcS', 'spotify:track:6klpXs2uAjagnZMFkt4qkl', 'spotify:track:70b5Sq3ePOu3Gqg0hjlOtR', 'spotify:track:0qcr5FMsEO85NAQjrlDRKo', 'spotify:track:2yi7HZrBOC4bMUSTcs4VK6', 'spotify:track:3IPnBzGRMg6BfViFxxa0Gq', 'spotify:track:5covTs92HnHJwAWrXF7l14', 'spotify:track:4C463MZrXGxq3t7A3wlGuV', 'spotify:track:7bG6SQBGZthPDG5QJL5Gf7', 'spotify:track:5PPqJ0ji9PYtgLGMMHIi60', 'spotify:track:0zstgBrV1t1g6n4jHrUVBY', 'spotify:track:6U4VqEHy4n5VeiH4pQPL24', 'spotify:track:6mb6lVLNrcUgLnEN8QnDJd', 'spotify:track:3qrH2YFnbEiQeUe4wzgOuP', 'spotify:track:7zsw78LtXUD7JfEwH64HK2', 'spotify:track:0CKmN3Wwk8W4zjU0pqq2cv', 'spotify:track:34nxgXFCPzDphUJGuRsn10', 'spotify:track:04LkB4linu702YDzlrQNDi', 'spotify:track:4wN8Ov3kPZdkJ8XcYxYUGz', 'spotify:track:0qxtQ8rf3W1nId3D2r0xH4', 'spotify:track:0I8mZRtlFGOqZayJbEAdxL', 'spotify:track:1IZwCzAmaFmmdJj0cmhaax']
506	00s	false	308983	1498867200	25	22	1	['spotify:track:0aET1h79iw9jP4op8UQMTV', 'spotify:track:0O45fw2L5vsWpdsOdXwNAR', 'spotify:track:0gs72Zn1Nxin1kvKpo9ee5', 'spotify:track:5iyE2d4U3Vc5cqY9mPTlpy', 'spotify:track:4VZmWrPYFJP8T17AciiQJh', 'spotify:track:5JZ0FH7GTGYm8Grqsaq7m0', 'spotify:track:0vupCkmy497h49a74Xsxj1', 'spotify:track:6MjljecHzHelUDismyKkba', 'spotify:track:2hdy9Wt9qp7M7d0U3ossu2', 'spotify:track:3EkWM4WEQhHPqXJ3GDkBLy', 'spotify:track:5i66xrvSh1MjjyDd6zcwgj', 'spotify:track:7vFv0yFGMJW3qVXbAd9BK9', 'spotify:track:4LloVtxNZpeh7q7xdi1DQc', 'spotify:track:0jSMveIWvnhDIvzqN74Uc7', 'spotify:track:5dNfHmqgr128gMY2tc5CeJ', 'spotify:track:04KTF78FFg8sOHC1BADqbY', 'spotify:track:1lzr43nnXAijIGYnCT8M8H', 'spotify:track:2TZ1apxMDlubCGMsOxcTbT', 'spotify:track:7hhAwcMTdCHxuYkCHCfzw7', 'spotify:track:0kr6d8wHDQPlzuET33NVn6', 'spotify:track:5qmXgeIDa1lXB07pgAVlNM', 'spotify:track:3BxWKCI06eQ5Od8TY2JBeA', 'spotify:track:7k6IzwMGpxnRghE7YosnXT', 'spotify:track:67T6l4q3zVjC5nZZPXByU8', 'spotify:track:7I6DceMT3utDOHjcYCbrr4']
507	Up	false	308985	1445385600	23	14	1	['spotify:track:5nikrNjcpPyofwkTwrtGC3', 'spotify:track:6vQJrU2AxoRRgkzIeH8zo1', 'spotify:track:4EEjYFRbvyQAL62jLAtZHk', 'spotify:track:3V7SNEq7dTkO6nYrCVkDr2', 'spotify:track:0U5djtKl2BNT7mcufoqFxh', 'spotify:track:2i1hwKwPz5pdtnj2tYlncg', 'spotify:track:1G0CYwdNEKNEgx7oXkhHTk', 'spotify:track:7t1gwi2vk44zBfQSXzYh4v', 'spotify:track:2kn1SPaPNYSGqAmbOpnuLW', 'spotify:track:6vBhfgYr31nPZRStynP9WP', 'spotify:track:5YlKIcx4k31FhYYXXsJzDU', 'spotify:track:73MUx2ZAvli9uPUZriKfi1', 'spotify:track:7h9jMhyWBDmQ6JVKH7Ih3j', 'spotify:track:5TuvxYRGRaKNE0Tf7xSDBb', 'spotify:track:3SVhmk67DX5UY5FMdnPuLE', 'spotify:track:2vUjo3903fUHjpn3JtGqYS', 'spotify:track:4FrxjSdjFuYoXOrsEHhHu4', 'spotify:track:6I0PA5QPKqcAABpL6DbpBm', 'spotify:track:5ewr9QysrDiVbplvOjSM4q', 'spotify:track:0njvud6cFooMrTemrcoTTB', 'spotify:track:3I09LQbHS3NSU46Ly3tPpR', 'spotify:track:3J3pTvZjZHMJ4LVWQQUwVn', 'spotify:track:4MflGTO2ZTcSQ12bWcyRgI']
508	you can do it	false	308986	1435190400	20	20	2	['spotify:track:6g4vHtdGqD5eEgpf7nKISk', 'spotify:track:02KpkaZbiutsR0ucxce4Sh', 'spotify:track:01iyCAUm8EvOFqVWYJ3dVX', 'spotify:track:5f6YuUUT5XI0e2Jh22Yrsy', 'spotify:track:6nFvbLWccsEydO36fyBBlm', 'spotify:track:7f0jXNMu2xjQUtmKMuWhGA', 'spotify:track:4r53Y7uKvyXCU7a9dsnb58', 'spotify:track:6avxJ3kn6rkPE21X4fyg7q', 'spotify:track:5WhNe8bgleipQgKeunAxj6', 'spotify:track:5XMwtWvz7dFPOcinm12zli', 'spotify:track:32xXojNvbRTQ9qfb3mWR69', 'spotify:track:5QhBKPqsnX1uY9fZNaAtZg', 'spotify:track:7cdnq45E9aP2XDStHg5vd7', 'spotify:track:5InOp6q2vvx0fShv3bzFLZ', 'spotify:track:6xG2ZGudUgtV235xvDlSEt', 'spotify:track:2w0nIRl9BhixD3DcS1Mz3g', 'spotify:track:44tKNi9TEVbu31QlBkXSvG', 'spotify:track:0SnksScdqqlNhLEDsyKc3p', 'spotify:track:5uplevkaUGRLExATEbSQiR', 'spotify:track:01MO5Ib9mCG7srUhZl52BA']
509	New Country	false	308987	1498780800	55	35	2	['spotify:track:0dbzWSYpMcRtwjI1S7Pkql', 'spotify:track:0RE8WWlaCQM6M4XHUK3u7b', 'spotify:track:5g15o2Sm55Hn9ShK5yEXgp', 'spotify:track:6qoH2pKeEibNUG1pnJIjmZ', 'spotify:track:0yD66650JxhqKbW76C2qCo', 'spotify:track:0cV4xwUA4ue2deqq4CZFko', 'spotify:track:0Utg7sirTPqrs6Cx0FbriQ', 'spotify:track:5BtS8w1kkjLV1BbvB0t12u', 'spotify:track:3y1t2sEahs8idFz2tiYNPO', 'spotify:track:2MNapHbu7QASoukvVVIxyr', 'spotify:track:4x7Di9FZJXJoxHjLxjImmp', 'spotify:track:4whYDpJ5XVQpmvecbEHP5Q', 'spotify:track:5BbYPT6ehZf0hSv2su6JAl', 'spotify:track:2N3F1EQCpnIeDOA3rLSAfE', 'spotify:track:2FviG1Ma0M0BSZbqaDvw0x', 'spotify:track:7vWGeYZJUzBXKGPro05UXS', 'spotify:track:6eYYm2xwrvdav2yakF3cqg', 'spotify:track:7hKpnp7A7bjiZEyywa5Qn4', 'spotify:track:5pD1qwHvnKFcQ2qjwsoKYF', 'spotify:track:3duP6mBVDsHM8ioN7o7dAK', 'spotify:track:5kNe7PE09d6Kvw5pAsx23n', 'spotify:track:3Z3D2hnbZnveVhTuOifJyt', 'spotify:track:1PoGWZbJPGmViVi7CYbDUK', 'spotify:track:0BCy325UZyR9z0t0uxwn2N', 'spotify:track:3DeLvrawPtl8wSupXgTlSh', 'spotify:track:67citk3uzWs5qbaIVKTeg8', 'spotify:track:3fqwjXwUGN6vbzIwvyFMhx', 'spotify:track:1LM5zQv5pBKPyO7rm7Uz6U', 'spotify:track:3JffB4CABj9lA0NC63kbCp', 'spotify:track:4ly1QBXEwYoDmje9rmEgC4', 'spotify:track:3MFV4DgrAOXz6KURPQxRj9', 'spotify:track:5HJId22hZ2IvFnvNSy6ZbE', 'spotify:track:1ewLdzcpSQkU9wpFdqFauw', 'spotify:track:0lQJBl9YEsoMtE8D4yTE9g', 'spotify:track:38gZVjeaeR3gcnCzziAxBm', 'spotify:track:6ZOPiKQeibCn7fP8dncucL', 'spotify:track:23TxRN09aR1RB0G0tFoT0b', 'spotify:track:3oyMHCAAcnWFdcGuVgwfhd', 'spotify:track:0H04yVa3DJxoXbLBpAb7iV', 'spotify:track:5jROdl6MhcmP3O7h2sVgtw', 'spotify:track:5522Ut7YYZSv2TjLMLIpEU', 'spotify:track:2zhk0kypGeOPsaaZcjyc14', 'spotify:track:4aY0tZIaboefmkBEsjAovI', 'spotify:track:64BRpXYAYAw9UFtfSfoXKf', 'spotify:track:0vcfOQOvTCv8ckiRs8Xc1Z', 'spotify:track:2d48mamATjby7wgPjdrSOQ', 'spotify:track:2lFtnEmkIPm2ClN55e2chV', 'spotify:track:4VFE6ZNqa8jHAmbYICoAFg', 'spotify:track:4nxgA1nvXvTkmsBY0vJV57', 'spotify:track:4n0xztUAbHPUV8G3NQvF30', 'spotify:track:6xHI9KjUjYT0FPtGO8Mxa1', 'spotify:track:4ckQIgBy1gVeevf7UAereE', 'spotify:track:6DRsEO5yuEGBF87qpyMB4d', 'spotify:track:7EAFj7eJcMF5koWSRJVZcL', 'spotify:track:498ZVInMGDkmmNVpSWqHiZ']
510	keep calm	false	308988	1507852800	30	29	1	['spotify:track:2ZWlPOoWh0626oTaHrnl2a', 'spotify:track:1nXRacxi1isUvleBB6Jgx7', 'spotify:track:5sz8s4iF6TaHKii8fbolOU', 'spotify:track:2VQc9orzwE6a5qFfy54P6e', 'spotify:track:3WtB2who5tPeyzpe2rAoPk', 'spotify:track:6GatnDEhYQLOdRzdVbJaky', 'spotify:track:59rJ98XzTQ1ci15ldU26sg', 'spotify:track:5d8CreUdJvZejvTUo1IHLw', 'spotify:track:78zHfBrELUKtJwDjWzKBso', 'spotify:track:1lvs1UC4nE3F8ZizzGUGYX', 'spotify:track:5Gw9k92WbpQTUmDBYcIL8s', 'spotify:track:6aXGgKVRGXlMqQYCIQqo4s', 'spotify:track:6i759FCuKx713ZnYjtpQGU', 'spotify:track:6VqCe4PcokSekHPJQaDx0B', 'spotify:track:5xKvxwXINUs2dsyvDJ8Gjs', 'spotify:track:1fOkmYW3ZFkkjIdOZSf596', 'spotify:track:1VMdwVq0yaTc4DeqSCi7DO', 'spotify:track:6ziC3mMtZcB77liomN0u7i', 'spotify:track:5oeOWXjH8NZFOWP0SpSXqV', 'spotify:track:1YCt0tIYzY5zNWAF9HkaqG', 'spotify:track:2UsREIjT72ZEZnhdvpyg7R', 'spotify:track:6R6ihJhRbgu7JxJKIbW57w', 'spotify:track:6AaQoliicVSZhobw0OSSM0', 'spotify:track:5SZc01rqjwsKhJJthoyNg1', 'spotify:track:7m9OqQk4RVRkw9JJdeAw96', 'spotify:track:7IpDQcksaT8SxS7vOX4SRm', 'spotify:track:3Xn6BioBEOrQnBN0yRrr4p', 'spotify:track:7GPstnufSTScEaw9dMxO9H', 'spotify:track:1x0OUPKa4Rcj1jCoLI66bZ', 'spotify:track:7bPLo5Fv7h15E2fW3g1mVQ']
511	Trending:))	false	308991	1500249600	13	12	1	['spotify:track:5CtI0qwDJkDQGwXD1H1cLb', 'spotify:track:3DXncPQOG4VBw3QHh3S817', 'spotify:track:1OAh8uOEOvTDqkKFsKksCi', 'spotify:track:7KXjTSCq5nL1LoYtL7XAwS', 'spotify:track:0CcQNd8CINkwQfe1RDtGV6', 'spotify:track:7mldq42yDuxiUNn08nvzHO', 'spotify:track:3a1lNhkSLSkpJE4MSHpDu9', 'spotify:track:3B54sVLJ402zGa6Xm4YGNe', 'spotify:track:6PCUP3dWmTjcTtXY02oFdT', 'spotify:track:6kex4EBAj0WHXDKZMEJaaF', 'spotify:track:0pSBuHjILhNEo55xK1zrRt', 'spotify:track:7hDc8b7IXETo14hHIHdnhd', 'spotify:track:5tz69p7tJuGPeMGwNTxYuV']
